"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"美元/馬來幣","3.3975","-0.0015","-0.0441","4:23"
"美元/印尼盾","8810.0000","27.5000","0.3131","4:01"
"美元/印度盧比","40.7750","-0.1900","-0.4638","19:36"
"澳幣/美元","0.8243","-0.0095","-1.1436","4:53"
"紐幣/美元","0.7328","-0.0059","-0.7986","4:53"
"美元/巴西幣","1.9545","-0.0215","-1.0881","4:53"
"美元/墨披索","10.7790","-0.0283","-0.2619","4:53"
"美元/加幣","1.1043","0.0056","0.5143","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","306.553","2.097%","8.042","5/16"
"中國","56.995","0.641%","9.474","5/16"
"印度","433.789","1.699%","11.047","5/16"
"俄羅斯","1148.299","1.674%","-8.157","5/16"
"巴西","2688.759","4.237%","21.915","5/16"
"新興市場","1003.903","1.147%","9.999","5/16"
"新興亞洲","404.214","0.69%","8.816","5/16"
"新興東歐","298.731","0.888%","-3.458","5/16"
"新興拉美","3563.949","3.108%","18.97","5/16"
"世界","396.911","0.315%","7.92","5/16"
"歐洲","580.155","-0.309%","9.145","5/16"
"遠東ex日本","463.057","0.523%","8.796","5/16"
"中華","311.093","0.558%","7.499","5/16"
"歐洲小型","337.661","-0.078%","12.488","5/16"
"日本小型","101.275","-1.332%","-0.803","5/16"
"美國小型","314.581","0.766%","5.149","5/16"
"世界小型","255.855","0.0070%","8.241","5/16"
"日本","3236.464","-0.32%","0.878","5/16"
"香港","7612.997","0.448%","5.009","5/16"
"世界能源","256.99","0.16","0.06","05/16"
"世界原料","263.47","-0.65","-0.25","05/16"

